link	mun	region	lon	lat	ekatte	settlement_type	name	type	name_tr	mun_tr	region_tr
https://www.ekatte.com/област-софия/община-мирково/плъзище	Мирково	София-област	23.954093	42.581341	56842	с	Плъзище		plzische	mirkovo	sofija-oblast
https://www.ekatte.com/област-велико-търново/община-велико-търново/димитровци	Велико Търново	Велико Търново	25.583038	42.949386	21066	с	Димитровци		dimitrovtsi	veliko-trnovo	veliko-trnovo
https://www.ekatte.com/област-стара-загора/община-опан/пъстрен	Опан	Стара Загора	25.750121	42.249912	59166	с	Пъстрен		pstren	opan	stara-zagora
https://www.ekatte.com/област-благоевград/община-благоевград/бистрица	Благоевград	Благоевград	23.180134	42.054772	4217	с	Бистрица		bistritsa	blagoevgrad	blagoevgrad
https://www.ekatte.com/област-софия/община-костинброд/петърч	Костинброд	София-област	23.149496	42.844235	56215	с	Петърч		petrch	kostinbrod	sofija-oblast
https://www.ekatte.com/област-стара-загора/община-гурково/димовци	Гурково	Стара Загора	25.734291	42.673907	21124	с	Димовци		dimovtsi	gurkovo	stara-zagora
https://www.ekatte.com/област-кърджали/община-ардино/млечино	Ардино	Кърджали	25.175894	41.626992	48756	с	Млечино		mlechino	ardino	krdzhali
https://www.ekatte.com/област-стара-загора/община-мъглиж/шаново	Мъглиж	Стара Загора	25.630982	42.55846	83020	с	Шаново		shanovo	mglizh	stara-zagora
https://www.ekatte.com/област-ямбол/община-тунджа/миладиновци	Тунджа	Ямбол	26.339743	42.261714	48101	с	Миладиновци		miladinovtsi	tundzha	jambol
https://www.ekatte.com/област-варна/община-вълчи-дол/метличина	Вълчи дол	Варна	27.502732	43.473892	47874	с	Метличина		metlichina	vlchi-dol	varna
https://www.ekatte.com/област-габрово/община-габрово/солари	Габрово	Габрово	25.312285	42.941238	67996	с	Солари		solari	gabrovo	gabrovo
https://www.ekatte.com/област-враца/община-бяла-слатина/тлачене	Бяла Слатина	Враца	23.847542	43.34189	72521	с	Тлачене		tlachene	bjala-slatina	vratsa
https://www.ekatte.com/област-габрово/община-габрово/поповци	Габрово	Габрово	25.268748	42.909892	57675	с	Поповци		popovtsi	gabrovo	gabrovo
https://www.ekatte.com/област-смолян/община-мадан/крайна	Мадан	Смолян	24.918884	41.480984	39311	с	Крайна		krajna	madan	smoljan
https://www.ekatte.com/област-габрово/община-трявна/големи-станчовци	Трявна	Габрово	25.535506	42.909557	15480	с	Големи Станчовци		golemi-stanchovtsi	trjavna	gabrovo
https://www.ekatte.com/област-пловдив/община-родопи/цалапица	Родопи	Пловдив	24.568278	42.180067	78029	с	Цалапица		tsalapitsa	rodopi	plovdiv
https://www.ekatte.com/област-габрово/община-габрово/пецовци	Габрово	Габрово	25.26172	42.91324	56229	с	Пецовци		petsovtsi	gabrovo	gabrovo
https://www.ekatte.com/област-плевен/община-белене/татари	Белене	Плевен	25.1667	43.5667	72117	с	Татари		tatari	belene	pleven
https://www.ekatte.com/област-кюстендил/община-кочериново/цървище	Кочериново	Кюстендил	22.967639	42.136829	78625	с	Цървище		tsrvische	kocherinovo	kjustendil
https://www.ekatte.com/област-благоевград/община-сандански/виногради	Сандански	Благоевград	23.383807	41.497395	11168	с	Виногради		vinogradi	sandanski	blagoevgrad
https://www.ekatte.com/област-перник/община-брезник/душинци	Брезник	Перник	22.671219	42.705073	24205	с	Душинци		dushintsi	breznik	pernik
https://www.ekatte.com/област-пазарджик/община-велинград/пашови	Велинград	Пазарджик	23.826671	42.042421	55631	с	Пашови		pashovi	velingrad	pazardzhik
https://www.ekatte.com/област-хасково/община-маджарово/малко-брягово	Маджарово	Хасково	25.891315	41.694521	46557	с	Малко Брягово		malko-brjagovo	madzharovo	haskovo
https://www.ekatte.com/област-велико-търново/община-златарица/дълги-припек	Златарица	Велико Търново	26.052359	43.004636	24548	с	Дълги припек		dlgi-pripek	zlataritsa	veliko-trnovo
https://www.ekatte.com/област-габрово/община-трявна/власатили	Трявна	Габрово	25.587268	42.806827	11541	с	Власатили		vlasatili	trjavna	gabrovo
https://www.ekatte.com/област-кюстендил/община-кюстендил/режинци	Кюстендил	Кюстендил	22.556641	42.397884	62428	с	Режинци		rezhintsi	kjustendil	kjustendil
https://www.ekatte.com/област-велико-търново/община-свищов/овча-могила	Свищов	Велико Търново	25.2667	43.4333	53196	с	Овча могила		ovcha-mogila	svischov	veliko-trnovo
https://www.ekatte.com/област-монтана/община-берковица/песочница	Берковица	Монтана	23.204253	43.252643	55930	с	Песочница		pesochnitsa	berkovitsa	montana
https://www.ekatte.com/област-хасково/община-хасково/нова-надежда	Хасково	Хасково	25.721487	42.016748	51891	с	Нова Надежда		nova-nadezhda	haskovo	haskovo
https://www.ekatte.com/област-смолян/община-мадан/миле	Мадан	Смолян	24.991483	41.585199	48146	с	Миле		mile	madan	smoljan
https://www.ekatte.com/област-кърджали/община-кърджали/старо-място	Кърджали	Кърджали	25.298021	41.664295	68984	с	Старо място		staro-mjasto	krdzhali	krdzhali
https://www.ekatte.com/област-хасково/община-димитровград/каснаково	Димитровград	Хасково	25.490426	42.013277	36573	с	Каснаково		kasnakovo	dimitrovgrad	haskovo
https://www.ekatte.com/област-велико-търново/община-свищов/горна-студена	Свищов	Велико Търново	25.351005	43.416979	16393	с	Горна Студена		gorna-studena	svischov	veliko-trnovo
https://www.ekatte.com/област-хасково/община-маджарово/голяма-долина	Маджарово	Хасково	25.863443	41.695605	15698	с	Голяма долина		goljama-dolina	madzharovo	haskovo
https://www.ekatte.com/област-велико-търново/община-стражица/стражица	Стражица	Велико Търново	25.967015	43.230586	69633	гр	Стражица	gr	strazhitsa	strazhitsa	veliko-trnovo
https://www.ekatte.com/област-търговище/община-опака/гърчиново	Опака	Търговище	26.14253	43.508237	18407	с	Гърчиново		grchinovo	opaka	trgovische
https://www.ekatte.com/област-кърджали/община-кирково/крилатица	Кирково	Кърджали	25.344495	41.354897	39877	с	Крилатица		krilatitsa	kirkovo	krdzhali
https://www.ekatte.com/област-враца/община-мездра/крета	Мездра	Враца	23.698725	43.125151	39709	с	Крета		kreta	mezdra	vratsa
https://www.ekatte.com/област-пловдив/община-сопот/анево	Сопот	Пловдив	24.728222	42.654494	480	с	Анево		anevo	sopot	plovdiv
https://www.ekatte.com/област-кърджали/община-ардино/чубрика	Ардино	Кърджали	25.210151	41.590383	81596	с	Чубрика		chubrika	ardino	krdzhali
https://www.ekatte.com/област-софия-столица/община-столична/негован	София-град	София-област	23.404825	42.768998	51250	с	Негован		negovan	sofija-grad	sofija-oblast
